Campaign_ID,Campaign_Name,Marketing_Channel,Start_Date,End_Date,Impressions,Clicks,Conversions,Total_Spend,Revenue_Generated,Location,Age_Group,Gender
CMP197,Flash Sale Frenzy,Paid Ads,2023-02-03,2024-10-12,42372.8,38022.4,16251.2,5910.048,16192.384,Suceava,18-24,Female
CMP198,Wishlist Wonders,Paid Ads,2022-08-18,2024-04-20,74296,60428.8,17724.8,2994.112,3814.112,Baia Mare,25-34,Female
CMP199,Cart to Couch,Paid Ads,2022-11-11,2024-07-08,30980.8,25577.6,7819.2,7048.064,15367.232,Suceava,25-34,Male
CMP200,Wishlist Wonders,Influencer Marketing,2023-01-13,2024-09-10,3440,1321.6,28.8,748.176,1611.376,Bacău,55+,Male
CMP201,Cart to Couch,Email,2022-11-27,2024-08-09,40790.4,35742.4,6083.2,6801.808,8898.72,Târgu Mureș,55+,Female
CMP202,Wishlist Wonders,Email,2023-01-01,2024-09-07,70616,45107.2,36233.6,4156.576,16135.952,Bacău,35-44,Female
CMP203,Flash Sale Frenzy,Influencer Marketing,2023-02-19,2024-10-25,79342.4,7969.6,3241.6,3044.048,7382.64,Galați,45-54,Male
CMP204,Shop & Share,Social Media,2023-02-08,2024-10-19,47792,13360,12187.2,502.8,1766.624,Suceava,18-24,Male
CMP205,Flash Sale Frenzy,Social Media,2023-01-03,2024-09-12,61137.6,55267.2,30552,752.32,1415.6,Suceava,18-24,Male
CMP206,Seasonal Steals,Social Media,2022-11-02,2024-07-01,15236.8,1140.8,259.2,3767.296,10759.104,Baia Mare,25-34,Male
CMP207,Flash Sale Frenzy,Social Media,2023-02-07,2024-10-28,21936,18984,18816,3830.56,12354.928,Bacău,55+,Female
CMP208,Shop & Share,Email,2022-11-22,2024-08-09,63700.8,18608,4051.2,3611.984,14254.288,Bacău,18-24,Female
CMP209,Cart to Couch,Social Media,2022-08-26,2024-05-16,67715.2,14027.2,2880,4442.832,12770.672,Târgu Mureș,55+,Male
CMP210,Flash Sale Frenzy,Email,2023-01-28,2024-09-22,47508.8,32628.8,24128,6420.72,25156.416,Suceava,18-24,Male
CMP211,Deal of the Day,Influencer Marketing,2022-06-16,2024-02-27,4457.6,3635.2,833.6,906.8,1690.144,Baia Mare,45-54,Female
CMP212,Wishlist Wonders,Social Media,2022-06-17,2024-03-03,23776,23764.8,3908.8,2463.072,9420.368,Galați,55+,Male
CMP213,Seasonal Steals,Social Media,2023-02-19,2024-10-31,45985.6,18195.2,6672,7114.096,18946.976,Bacău,55+,Male
CMP214,Wishlist Wonders,Social Media,2022-08-26,2024-04-26,50355.2,1480,569.6,2126.976,4976.496,Baia Mare,18-24,Male
CMP215,Deal of the Day,Paid Ads,2022-09-07,2024-05-08,62651.2,10817.6,1123.2,3718.032,7976.064,Galați,45-54,Male
CMP216,Shop & Share,Influencer Marketing,2022-12-14,2024-08-29,49881.6,5158.4,704,7735.44,15807.888,Suceava,25-34,Male
CMP217,Shop & Share,Email,2022-12-30,2024-09-17,49776,22211.2,21777.6,5251.728,18571.936,Galați,25-34,Female
CMP218,Seasonal Steals,Email,2022-05-15,2024-01-21,29148.8,28937.6,21944,7948.224,29508.896,Galați,25-34,Male
CMP219,Wishlist Wonders,Social Media,2022-06-06,2024-01-31,57516.8,35022.4,440,4908.448,18161.84,Bacău,35-44,Female
CMP220,Shop & Share,Email,2023-02-14,2024-11-03,9076.8,904,19.2,1545.552,4124.288,Bacău,25-34,Male
CMP221,Wishlist Wonders,Social Media,2023-01-25,2024-09-20,19243.2,8739.2,5908.8,7142.992,24675.904,Bacău,55+,Male
CMP222,Flash Sale Frenzy,Social Media,2022-08-18,2024-05-02,55075.2,7649.6,3918.4,1840.032,4907.056,Târgu Mureș,35-44,Male
CMP223,Wishlist Wonders,Influencer Marketing,2023-01-17,2024-09-21,28056,6680,3097.6,1483.136,3906.368,Suceava,25-34,Male
CMP224,Cart to Couch,Email,2022-09-26,2024-05-25,15635.2,3737.6,1313.6,2740.176,10839.696,Târgu Mureș,55+,Male
CMP225,Shop & Share,Social Media,2023-01-03,2024-09-02,11368,4406.4,3371.2,3156.784,10240.48,Bacău,25-34,Male
CMP226,Seasonal Steals,Influencer Marketing,2022-11-16,2024-07-29,4619.2,4460.8,2435.2,7547.312,13963.248,Bacău,45-54,Male
CMP227,Flash Sale Frenzy,Paid Ads,2022-11-22,2024-08-12,53073.6,26928,2598.4,7682.272,10639.264,Suceava,55+,Male
CMP228,Shop & Share,Influencer Marketing,2022-11-29,2024-08-09,67334.4,12390.4,7017.6,4499.776,14963.04,Bacău,25-34,Male
CMP229,Shop & Share,Email,2022-05-25,2024-02-11,68646.4,1564.8,947.2,1140.784,3006.72,Galați,18-24,Male
CMP230,Seasonal Steals,Influencer Marketing,2023-01-04,2024-08-28,63360,11356.8,5512,6855.232,25890.576,Galați,45-54,Male
CMP231,Seasonal Steals,Social Media,2023-01-11,2024-09-12,31233.6,4224,3262.4,6061.264,21595.104,Bacău,25-34,Male
CMP232,Deal of the Day,Paid Ads,2022-08-04,2024-04-17,48721.6,33841.6,1307.2,2643.088,8050.128,Baia Mare,55+,Male
CMP233,Flash Sale Frenzy,Paid Ads,2023-02-25,2024-10-22,24126.4,16318.4,8756.8,5628.912,9627.44,Galați,18-24,Female
CMP234,Shop & Share,Social Media,2022-11-07,2024-07-14,23342.4,8011.2,5204.8,7621.408,12773.328,Galați,45-54,Male
CMP235,Seasonal Steals,Paid Ads,2022-06-28,2024-03-06,29027.2,1025.6,307.2,4614.72,14170.832,Bacău,55+,Male
CMP236,Shop & Share,Paid Ads,2022-06-04,2024-02-13,54387.2,27587.2,12096,2446.56,8975.632,Baia Mare,35-44,Female
CMP237,Shop & Share,Influencer Marketing,2022-07-03,2024-03-11,40612.8,5100.8,1726.4,3830.864,14404.608,Bacău,55+,Male
CMP238,Flash Sale Frenzy,Influencer Marketing,2022-09-28,2024-05-26,35384,8704,1720,2652.192,5350.976,Bacău,55+,Male
CMP239,Shop & Share,Social Media,2022-09-20,2024-05-31,16689.6,9211.2,6480,7422.592,22216.752,Suceava,25-34,Female
CMP240,Flash Sale Frenzy,Social Media,2023-01-17,2024-09-18,53984,53972.8,29348.8,7087.888,9309.504,Târgu Mureș,25-34,Male
CMP241,Wishlist Wonders,Email,2022-12-07,2024-08-27,49547.2,42747.2,39625.6,1590.56,2845.312,Galați,18-24,Female
CMP242,Shop & Share,Paid Ads,2022-12-16,2024-08-12,71230.4,26193.6,20982.4,1989.84,7874,Baia Mare,35-44,Male
CMP243,Cart to Couch,Paid Ads,2022-08-30,2024-05-18,43025.6,39075.2,752,5749.232,10060.224,Galați,45-54,Male
CMP244,Shop & Share,Email,2023-03-01,2024-11-14,46212.8,42828.8,35329.6,7856.64,22232.944,Bacău,45-54,Female
CMP245,Cart to Couch,Influencer Marketing,2022-12-01,2024-08-20,25550.4,22099.2,1142.4,3915.76,9771.312,Galați,18-24,Female
CMP246,Shop & Share,Email,2023-03-05,2024-10-28,37808,37145.6,34857.6,3980.688,10650.496,Galați,35-44,Female
CMP247,Wishlist Wonders,Paid Ads,2022-12-12,2024-08-23,1960,857.6,403.2,559.44,1591.456,Baia Mare,18-24,Male
CMP248,Deal of the Day,Social Media,2022-08-19,2024-05-08,50884.8,28569.6,7769.6,254.352,340.4,Târgu Mureș,25-34,Male
CMP249,Seasonal Steals,Social Media,2022-05-17,2024-02-03,7963.2,5566.4,3302.4,530.8,1471.296,Baia Mare,35-44,Male
CMP250,Seasonal Steals,Social Media,2022-08-01,2024-03-25,36457.6,32203.2,4203.2,6676.928,16808.048,Galați,25-34,Female
CMP251,Deal of the Day,Social Media,2023-01-08,2024-09-22,70545.6,9758.4,1294.4,680.736,2239.104,Suceava,25-34,Male
CMP252,Cart to Couch,Influencer Marketing,2022-10-24,2024-06-17,48275.2,31988.8,11100.8,1236.24,4330.544,Târgu Mureș,25-34,Female
CMP253,Flash Sale Frenzy,Paid Ads,2022-12-06,2024-08-19,53374.4,7758.4,521.6,1851.632,2838.336,Baia Mare,35-44,Male
CMP254,Shop & Share,Social Media,2023-02-26,2024-11-01,38824,37166.4,30347.2,3944.496,11781.12,Suceava,25-34,Male
CMP255,Seasonal Steals,Email,2023-03-03,2024-11-01,68486.4,43852.8,15862.4,5515.152,16430.96,Târgu Mureș,25-34,Male
CMP256,Shop & Share,Paid Ads,2022-10-25,2024-06-18,35745.6,21790.4,16907.2,4228.992,14133.104,Târgu Mureș,18-24,Female
CMP257,Cart to Couch,Paid Ads,2022-05-28,2024-02-15,47337.6,30104,18195.2,3471.008,9466.032,Târgu Mureș,18-24,Male
CMP258,Shop & Share,Paid Ads,2022-08-14,2024-04-28,13804.8,4275.2,1665.6,6684.496,12245.808,Suceava,25-34,Male
CMP259,Shop & Share,Email,2022-06-04,2024-02-18,75803.2,72264,25977.6,2981.2,11496.4,Târgu Mureș,55+,Male
CMP260,Seasonal Steals,Influencer Marketing,2022-06-10,2024-02-19,58328,44494.4,7686.4,2029.024,6335.424,Suceava,35-44,Male
CMP261,Wishlist Wonders,Social Media,2022-09-01,2024-05-01,63577.6,7190.4,5603.2,4877.92,6768.56,Galați,35-44,Male
CMP262,Shop & Share,Paid Ads,2022-06-05,2024-02-13,61100.8,3308.8,465.6,2888.624,10165.424,Baia Mare,18-24,Male
CMP263,Flash Sale Frenzy,Email,2022-11-13,2024-07-24,12929.6,9244.8,1009.6,4965.552,7712.656,Târgu Mureș,18-24,Male
CMP264,Shop & Share,Email,2023-02-10,2024-10-29,24347.2,734.4,526.4,290.976,618.432,Târgu Mureș,25-34,Female
CMP265,Deal of the Day,Influencer Marketing,2022-07-16,2024-03-22,55875.2,13592,1139.2,3342.976,13092.816,Târgu Mureș,25-34,Female
CMP266,Cart to Couch,Email,2022-11-02,2024-07-06,45150.4,3851.2,1857.6,6104.832,7878.672,Bacău,25-34,Male
CMP267,Seasonal Steals,Paid Ads,2023-01-16,2024-10-07,67326.4,13553.6,915.2,6705.904,12213.648,Baia Mare,45-54,Female
CMP268,Seasonal Steals,Influencer Marketing,2022-09-30,2024-06-06,76478.4,18636.8,2990.4,7415.456,18313.072,Târgu Mureș,18-24,Male
CMP269,Deal of the Day,Email,2022-09-12,2024-05-06,75144,39713.6,19572.8,3616.192,4367.312,Galați,55+,Female
CMP270,Shop & Share,Email,2022-06-14,2024-02-05,25379.2,8910.4,6793.6,2321.152,9241.984,Bacău,55+,Male
CMP271,Shop & Share,Email,2022-08-05,2024-04-26,52198.4,30601.6,22480,1429.408,2861.12,Baia Mare,55+,Male
CMP272,Deal of the Day,Email,2022-12-11,2024-08-07,30848,9926.4,9532.8,7535.152,16054.208,Suceava,45-54,Female
CMP273,Wishlist Wonders,Email,2022-08-12,2024-04-25,33452.8,16945.6,9993.6,558.768,2073.184,Galați,18-24,Female
CMP274,Wishlist Wonders,Influencer Marketing,2022-07-26,2024-03-31,15556.8,2782.4,262.4,664.288,1030.752,Baia Mare,25-34,Male
CMP275,Wishlist Wonders,Influencer Marketing,2023-02-25,2024-11-12,22180.8,5868.8,2809.6,3384.624,10515.008,Galați,35-44,Female
CMP276,Cart to Couch,Social Media,2022-10-11,2024-06-13,19563.2,2504,836.8,2788.464,4448.496,Baia Mare,18-24,Female
CMP277,Seasonal Steals,Paid Ads,2023-01-17,2024-09-09,65126.4,18915.2,15489.6,4990.336,11657.184,Galați,35-44,Female
CMP278,Seasonal Steals,Email,2022-07-09,2024-03-17,76796.8,50803.2,25750.4,5317.584,12066.832,Târgu Mureș,35-44,Male
CMP279,Seasonal Steals,Email,2022-07-22,2024-04-02,56288,50241.6,31360,6192.896,24197.504,Suceava,55+,Male
CMP280,Flash Sale Frenzy,Influencer Marketing,2022-12-16,2024-08-28,74820.8,58449.6,22364.8,6601.808,22731.168,Târgu Mureș,35-44,Male
CMP281,Seasonal Steals,Paid Ads,2022-09-07,2024-05-25,37283.2,3785.6,1308.8,1812.784,3478.592,Târgu Mureș,25-34,Male
CMP282,Wishlist Wonders,Social Media,2022-06-10,2024-02-25,9793.6,4572.8,2076.8,3102.208,8420.768,Galați,35-44,Male
CMP283,Seasonal Steals,Paid Ads,2023-01-24,2024-10-12,2184,1342.4,419.2,7497.936,12831.456,Suceava,18-24,Male
CMP284,Seasonal Steals,Influencer Marketing,2022-06-19,2024-02-10,14028.8,2460.8,27.2,6252.56,9387.728,Târgu Mureș,45-54,Male
CMP285,Wishlist Wonders,Email,2022-12-31,2024-09-01,58817.6,55632,10089.6,551.888,1315.52,Galați,45-54,Male
CMP286,Cart to Couch,Influencer Marketing,2023-02-22,2024-11-08,58329.6,45942.4,24779.2,5921.904,15933.664,Târgu Mureș,35-44,Male
CMP287,Seasonal Steals,Paid Ads,2023-01-31,2024-10-20,40913.6,3707.2,142.4,7555.472,17378.608,Baia Mare,45-54,Male
CMP288,Shop & Share,Email,2023-01-24,2024-10-01,69246.4,40502.4,38945.6,6935.568,15831.36,Suceava,25-34,Male
CMP289,Flash Sale Frenzy,Paid Ads,2022-11-15,2024-07-31,50486.4,30041.6,27483.2,1255.968,4758.288,Galați,18-24,Male
CMP290,Cart to Couch,Social Media,2022-11-09,2024-07-17,39580.8,36902.4,18187.2,5525.616,17865.28,Bacău,35-44,Male
CMP291,Deal of the Day,Paid Ads,2022-12-18,2024-08-17,59059.2,41291.2,12252.8,4067.984,14338.128,Suceava,45-54,Male
CMP292,Seasonal Steals,Paid Ads,2022-12-25,2024-09-06,36451.2,26614.4,6896,736.304,1185.168,Târgu Mureș,35-44,Male
CMP293,Seasonal Steals,Influencer Marketing,2023-02-13,2024-10-20,34480,33025.6,28241.6,4596.304,9381.888,Baia Mare,18-24,Female
CMP294,Cart to Couch,Paid Ads,2022-09-12,2024-05-06,40604.8,2057.6,1411.2,4927.648,18419.808,Bacău,18-24,Male
CMP295,Shop & Share,Social Media,2022-09-16,2024-05-21,25484.8,1758.4,408,2778.08,11038.784,Suceava,55+,Female
CMP296,Seasonal Steals,Email,2023-02-01,2024-10-17,7788.8,5396.8,4976,3509.872,7840.016,Târgu Mureș,35-44,Male
CMP297,Cart to Couch,Email,2022-11-19,2024-08-04,52683.2,48313.6,15830.4,2161.424,5687.248,Târgu Mureș,35-44,Male
CMP298,Flash Sale Frenzy,Social Media,2022-05-14,2024-01-14,16558.4,4825.6,3238.4,2965.776,4686.24,Baia Mare,18-24,Male
CMP299,Cart to Couch,Social Media,2022-06-18,2024-03-08,18451.2,13486.4,4672,7776.032,17724.624,Târgu Mureș,25-34,Male
CMP300,Cart to Couch,Social Media,2022-07-24,2024-04-03,50328,8555.2,3712,4122.176,10071.472,Bacău,35-44,Female
CMP301,Cart to Couch,Email,2023-02-09,2024-10-30,37216,28211.2,11248,4686.544,15478.224,Târgu Mureș,18-24,Female
CMP302,Flash Sale Frenzy,Email,2023-01-21,2024-09-25,2425.6,1155.2,1132.8,4156.24,16273.952,Baia Mare,45-54,Male
CMP303,Seasonal Steals,Email,2022-08-27,2024-05-07,71236.8,50433.6,12792,1899.92,6365.568,Galați,45-54,Male
CMP304,Wishlist Wonders,Influencer Marketing,2022-10-15,2024-06-23,6659.2,2881.6,1292.8,5448.656,12384.176,Galați,18-24,Female
CMP305,Wishlist Wonders,Paid Ads,2023-02-21,2024-10-17,39134.4,1328,910.4,7409.024,24013.76,Târgu Mureș,55+,Male
CMP306,Wishlist Wonders,Social Media,2023-01-09,2024-09-04,36771.2,26979.2,7769.6,6487.728,18359.632,Suceava,25-34,Female
CMP307,Cart to Couch,Influencer Marketing,2022-05-22,2024-01-16,37596.8,27433.6,10560,5337.296,6766.176,Suceava,55+,Male
CMP308,Deal of the Day,Influencer Marketing,2022-10-29,2024-07-04,28846.4,707.2,457.6,2178.24,3142.32,Târgu Mureș,55+,Male
CMP309,Wishlist Wonders,Social Media,2022-06-10,2024-03-01,13804.8,12545.6,10731.2,3218.976,9330.224,Târgu Mureș,45-54,Male
CMP310,Wishlist Wonders,Paid Ads,2022-09-13,2024-05-20,4779.2,1520,868.8,3484.624,11236.752,Baia Mare,35-44,Male
CMP311,Cart to Couch,Influencer Marketing,2022-05-22,2024-01-22,45102.4,9737.6,5782.4,952.224,1647.744,Galați,25-34,Female
CMP312,Wishlist Wonders,Paid Ads,2022-11-11,2024-07-05,26393.6,3860.8,2312,7806.208,22404,Bacău,55+,Male
CMP313,Cart to Couch,Email,2023-01-28,2024-10-12,71987.2,49307.2,49115.2,5835.248,9089.792,Bacău,18-24,Male
CMP314,Flash Sale Frenzy,Influencer Marketing,2022-10-12,2024-06-24,74920,22952,11804.8,2528.864,6751.296,Bacău,18-24,Female
CMP315,Flash Sale Frenzy,Paid Ads,2022-05-31,2024-02-15,3630.4,787.2,132.8,2264.928,6862.8,Bacău,45-54,Male
CMP316,Seasonal Steals,Email,2022-06-04,2024-02-08,48633.6,43342.4,23022.4,4003.312,4915.44,Suceava,45-54,Female
CMP317,Deal of the Day,Influencer Marketing,2022-09-13,2024-05-25,23630.4,13504,11819.2,6641.488,12050.256,Târgu Mureș,18-24,Male
CMP318,Deal of the Day,Social Media,2022-07-29,2024-03-22,69390.4,40108.8,29136,5157.808,14405.168,Bacău,25-34,Female
CMP319,Shop & Share,Email,2022-07-09,2024-03-09,47006.4,37366.4,33825.6,6243.248,17523.744,Galați,45-54,Male
CMP320,Seasonal Steals,Email,2023-02-23,2024-10-19,18521.6,12203.2,11350.4,7297.136,20410.96,Suceava,18-24,Female
CMP321,Shop & Share,Social Media,2022-07-12,2024-03-10,76480,19424,6273.6,3454.224,6336.096,Galați,55+,Female
CMP322,Flash Sale Frenzy,Influencer Marketing,2022-05-28,2024-02-10,14011.2,5849.6,2561.6,5936.048,22758.8,Târgu Mureș,55+,Male
CMP323,Flash Sale Frenzy,Influencer Marketing,2022-12-09,2024-08-09,11800,236.8,224,4652.704,18339.2,Suceava,55+,Female
CMP324,Flash Sale Frenzy,Email,2022-08-10,2024-04-02,67843.2,46115.2,1300.8,2151.056,7210.224,Suceava,35-44,Male
CMP325,Seasonal Steals,Social Media,2022-09-13,2024-05-09,5305.6,1608,1024,3225.84,12437.536,Suceava,45-54,Female
CMP326,Seasonal Steals,Email,2022-10-31,2024-07-09,26123.2,23713.6,3918.4,3630.336,10895.984,Târgu Mureș,18-24,Female
CMP327,Deal of the Day,Paid Ads,2023-02-21,2024-11-09,10142.4,2024,142.4,4393.024,13354.88,Suceava,45-54,Female
CMP328,Deal of the Day,Influencer Marketing,2022-08-12,2024-04-11,30758.4,23832,10264,6127.472,16675.696,Suceava,25-34,Female
CMP329,Wishlist Wonders,Influencer Marketing,2022-10-27,2024-07-18,34844.8,9996.8,3977.6,549.824,2019.488,Suceava,18-24,Male
CMP330,Deal of the Day,Social Media,2022-05-17,2024-01-28,38948.8,16649.6,4969.6,4825.36,7673.68,Baia Mare,55+,Male
CMP331,Cart to Couch,Influencer Marketing,2022-11-03,2024-07-07,39422.4,22268.8,16184,3117.056,8399.376,Baia Mare,18-24,Female
CMP332,Flash Sale Frenzy,Email,2022-06-10,2024-02-27,78904,52968,16483.2,3830.432,7220.176,Bacău,35-44,Male
CMP333,Seasonal Steals,Social Media,2022-07-19,2024-03-11,73144,20592,13067.2,3922.336,11802.976,Bacău,45-54,Male
CMP334,Wishlist Wonders,Influencer Marketing,2022-09-27,2024-05-26,33123.2,17376,8611.2,3131.52,5386.608,Suceava,35-44,Male
CMP335,Cart to Couch,Influencer Marketing,2022-10-02,2024-05-29,10036.8,9784,5704,2368.064,8802.704,Galați,18-24,Female
CMP336,Shop & Share,Social Media,2022-11-27,2024-07-22,25032,1083.2,52.8,1112.656,2430.944,Galați,18-24,Male
CMP337,Deal of the Day,Email,2022-10-20,2024-06-23,50851.2,13233.6,3785.6,1606.16,2146.144,Galați,55+,Female
CMP338,Cart to Couch,Email,2023-03-02,2024-11-19,79657.6,46822.4,12369.6,3612.32,12427.44,Târgu Mureș,25-34,Male
CMP339,Deal of the Day,Paid Ads,2022-08-16,2024-04-14,3736,1296,1244.8,1746.816,6476.656,Târgu Mureș,45-54,Male
CMP340,Wishlist Wonders,Paid Ads,2022-05-12,2024-01-17,39680,14705.6,8780.8,6171.616,10052.992,Baia Mare,25-34,Female
CMP341,Deal of the Day,Paid Ads,2023-01-29,2024-10-05,25496,18920,12704,1359.968,3956.224,Suceava,35-44,Female
CMP342,Deal of the Day,Paid Ads,2022-05-15,2024-01-29,35721.6,26836.8,5137.6,7676.32,29795.376,Bacău,18-24,Male
CMP343,Shop & Share,Paid Ads,2022-10-19,2024-06-22,73075.2,12820.8,9168,7463.184,21368.288,Suceava,35-44,Female
CMP344,Wishlist Wonders,Email,2023-01-04,2024-09-10,52355.2,38360,9920,6417.952,21003.952,Suceava,45-54,Female
CMP345,Flash Sale Frenzy,Email,2022-07-01,2024-03-09,26649.6,25968,11768,1974.08,6797.392,Suceava,45-54,Male
CMP346,Cart to Couch,Social Media,2022-08-07,2024-04-26,16678.4,10441.6,8161.6,5709.264,14054.56,Baia Mare,45-54,Male
CMP347,Deal of the Day,Paid Ads,2022-05-17,2024-01-18,4980.8,1929.6,214.4,1108.576,3089.408,Galați,18-24,Male
CMP348,Wishlist Wonders,Social Media,2023-02-13,2024-10-24,2201.6,534.4,41.6,6972.672,20561.264,Galați,18-24,Male
CMP349,Shop & Share,Paid Ads,2022-10-28,2024-07-05,13214.4,9464,7691.2,5501.92,10236.288,Galați,18-24,Male
CMP350,Wishlist Wonders,Social Media,2023-02-23,2024-10-17,14667.2,10886.4,4710.4,3368.336,5847.536,Târgu Mureș,25-34,Female
CMP351,Wishlist Wonders,Paid Ads,2022-06-15,2024-02-28,19368,8427.2,6376,3453.904,4936.496,Galați,35-44,Male
CMP352,Wishlist Wonders,Email,2022-06-24,2024-03-08,39252.8,6763.2,6441.6,5738.064,17847.328,Bacău,25-34,Male
CMP353,Cart to Couch,Email,2022-10-04,2024-06-01,24936,4606.4,2912,4811.616,7770,Galați,45-54,Female
CMP354,Wishlist Wonders,Influencer Marketing,2022-09-23,2024-05-17,20502.4,4683.2,956.8,7049.76,26903.12,Bacău,55+,Male
CMP355,Seasonal Steals,Paid Ads,2022-07-03,2024-03-13,77835.2,10998.4,5718.4,4064.304,7520.96,Suceava,35-44,Male
CMP356,Seasonal Steals,Influencer Marketing,2022-08-15,2024-04-17,45886.4,36252.8,3281.6,7688.656,12864.128,Bacău,25-34,Male
CMP357,Seasonal Steals,Social Media,2022-08-28,2024-04-23,5364.8,3425.6,2452.8,5543.168,14969.568,Târgu Mureș,45-54,Male
CMP358,Flash Sale Frenzy,Social Media,2022-10-04,2024-06-16,18107.2,5635.2,3974.4,3335.776,4780.848,Târgu Mureș,55+,Male
CMP359,Wishlist Wonders,Paid Ads,2022-07-13,2024-03-20,69315.2,68747.2,33995.2,617.216,1145.392,Galați,45-54,Male
CMP360,Shop & Share,Email,2022-12-26,2024-08-24,51347.2,50790.4,7056,6271.92,10665.872,Târgu Mureș,35-44,Female
CMP361,Seasonal Steals,Influencer Marketing,2023-02-20,2024-10-27,27980.8,6044.8,3673.6,976.64,3126.96,Galați,55+,Male
CMP362,Shop & Share,Influencer Marketing,2023-01-28,2024-09-29,76992,43849.6,33814.4,2858.608,8790.272,Baia Mare,25-34,Male
CMP363,Seasonal Steals,Paid Ads,2022-08-19,2024-04-18,15744,12332.8,12120,5805.36,22399.776,Baia Mare,35-44,Male
CMP364,Shop & Share,Influencer Marketing,2023-01-07,2024-09-21,10609.6,1540.8,960,918.256,1530.8,Galați,45-54,Male
CMP365,Deal of the Day,Influencer Marketing,2022-10-08,2024-06-07,66619.2,33595.2,26640,6814.448,12383.456,Suceava,35-44,Male
CMP366,Deal of the Day,Email,2023-02-18,2024-10-30,44902.4,35224,33369.6,5171.52,14222.784,Suceava,25-34,Female
CMP367,Cart to Couch,Email,2022-10-23,2024-06-21,9857.6,6065.6,2750.4,1085.6,1799.504,Bacău,55+,Female
CMP368,Shop & Share,Social Media,2022-10-20,2024-07-08,27795.2,11857.6,1270.4,6002.528,8206.016,Târgu Mureș,45-54,Male
CMP369,Deal of the Day,Paid Ads,2022-06-26,2024-03-16,24984,21886.4,21473.6,786.688,1104.496,Bacău,55+,Female
CMP370,Seasonal Steals,Paid Ads,2022-06-22,2024-02-18,21331.2,7622.4,3937.6,1643.04,4612.08,Bacău,25-34,Male
CMP371,Deal of the Day,Social Media,2022-11-05,2024-07-10,79051.2,11817.6,8209.6,7761.2,30676,Târgu Mureș,45-54,Male
CMP372,Flash Sale Frenzy,Email,2023-01-04,2024-09-25,56440,13907.2,1628.8,5894.128,17031.168,Suceava,45-54,Male
CMP373,Cart to Couch,Influencer Marketing,2022-11-26,2024-08-13,57076.8,17854.4,16328,6988.544,20413.312,Bacău,18-24,Male
CMP374,Wishlist Wonders,Paid Ads,2022-05-30,2024-02-14,13084.8,2329.6,1059.2,466.928,1861.28,Baia Mare,18-24,Male
CMP375,Seasonal Steals,Social Media,2022-07-09,2024-03-26,33556.8,32724.8,30491.2,6334.256,19060.032,Galați,35-44,Male
CMP376,Seasonal Steals,Paid Ads,2022-08-15,2024-04-14,18694.4,13067.2,12476.8,4082.88,14781.44,Târgu Mureș,18-24,Male
CMP377,Wishlist Wonders,Paid Ads,2022-07-31,2024-04-05,51920,33595.2,16376,2586.48,5378.784,Galați,55+,Female
CMP378,Wishlist Wonders,Email,2022-05-16,2024-02-05,11385.6,1265.6,414.4,6841.344,17317.12,Baia Mare,18-24,Male
CMP379,Seasonal Steals,Paid Ads,2022-11-09,2024-07-25,2873.6,1689.6,32,7047.744,18586.576,Târgu Mureș,25-34,Male
CMP380,Cart to Couch,Influencer Marketing,2022-07-14,2024-03-30,24329.6,22099.2,2089.6,2485.136,7878.304,Baia Mare,18-24,Female
CMP381,Wishlist Wonders,Email,2022-12-02,2024-08-14,59596.8,59105.6,47084.8,4477.552,14424.432,Bacău,55+,Male
CMP382,Seasonal Steals,Social Media,2022-05-24,2024-01-26,8537.6,985.6,611.2,4649.68,12554.512,Bacău,35-44,Female
